date_start,date_end,name,ages,location,id,desc,detail_url,total_open,age_max_year,age_max_month,age_max_week,age_min_year,age_description,days_of_week,time_range_landing_page,date_range_start,date_range_end,date_range,number,time_range
2024-08-12,2024-08-16,Service de garde,At least 4 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81801,Service de garde,https://ca.apm.activecommunities.com/ottawa/Activity_Search/service-de-garde/81801,30,13,0,0,4,"Age at least 4 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",7:30 AM - 5:30 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,87208,7:30 AM - 5:30 PM
2024-08-19,2024-08-23,Service de garde,At least 4 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81802,Service de garde,https://ca.apm.activecommunities.com/ottawa/Activity_Search/service-de-garde/81802,30,13,0,0,4,"Age at least 4 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",7:30 AM - 5:30 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,87209,7:30 AM - 5:30 PM
2024-07-02,2024-07-05,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77642,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77642,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83049,8:30 AM - 4:30 PM
2024-07-08,2024-07-12,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77643,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77643,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83050,8:30 AM - 4:30 PM
2024-07-15,2024-07-19,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77644,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77644,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,83051,8:30 AM - 4:30 PM
2024-07-22,2024-07-26,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77645,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77645,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,83052,8:30 AM - 4:30 PM
2024-07-29,2024-08-02,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77646,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77646,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,83053,8:30 AM - 4:30 PM
2024-08-06,2024-08-09,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77647,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77647,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,83054,8:30 AM - 4:30 PM
2024-08-12,2024-08-16,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77648,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77648,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,83055,8:30 AM - 4:30 PM
2024-08-19,2024-08-23,Shared Care - Central,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77649,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---central/77649,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,83056,8:30 AM - 4:30 PM
2024-08-06,2024-08-09,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77621,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77621,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,83028,8:30 AM - 4:30 PM
2024-08-12,2024-08-16,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77622,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77622,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,83029,8:30 AM - 4:30 PM
2024-08-19,2024-08-23,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77623,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77623,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,83030,8:30 AM - 4:30 PM
2024-07-02,2024-07-05,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77615,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77615,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83022,8:30 AM - 4:30 PM
2024-07-08,2024-07-12,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77616,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77616,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83023,8:30 AM - 4:30 PM
2024-07-15,2024-07-19,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77617,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77617,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,83024,8:30 AM - 4:30 PM
2024-07-22,2024-07-26,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77618,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77618,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,83025,8:30 AM - 4:30 PM
2024-07-29,2024-08-02,Shared Care - East,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77619,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---east/77619,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,83026,8:30 AM - 4:30 PM
2024-07-08,2024-07-12,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77634,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77634,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83041,8:30 AM - 4:30 PM
2024-07-15,2024-07-19,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77635,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77635,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,83042,8:30 AM - 4:30 PM
2024-07-22,2024-07-26,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77636,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77636,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,83043,8:30 AM - 4:30 PM
2024-07-29,2024-08-02,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77637,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77637,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,83044,8:30 AM - 4:30 PM
2024-08-06,2024-08-09,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77638,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77638,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,83045,8:30 AM - 4:30 PM
2024-08-12,2024-08-16,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77639,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77639,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,83046,8:30 AM - 4:30 PM
2024-08-19,2024-08-23,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77640,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77640,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,83047,8:30 AM - 4:30 PM
2024-07-02,2024-07-05,Shared Care - South,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77632,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---south/77632,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83039,8:30 AM - 4:30 PM
2024-07-02,2024-07-05,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77624,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77624,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83031,8:30 AM - 4:30 PM
2024-07-08,2024-07-12,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77625,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77625,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83032,8:30 AM - 4:30 PM
2024-07-15,2024-07-19,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77626,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77626,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,83033,8:30 AM - 4:30 PM
2024-07-22,2024-07-26,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77627,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77627,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,83034,8:30 AM - 4:30 PM
2024-07-29,2024-08-02,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77628,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77628,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,83035,8:30 AM - 4:30 PM
2024-08-06,2024-08-09,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77629,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77629,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,83036,8:30 AM - 4:30 PM
2024-08-12,2024-08-16,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77630,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77630,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,83037,8:30 AM - 4:30 PM
2024-08-19,2024-08-23,Shared Care - West,At least 5 but less than 13,Ensure you are registering to a camp that is within your corresponding district,77631,"Integration program for children with a disability to participate in various day camps, such as swim, sport, adventure and special Interest. A child can only be registered for up to 2 weeks of shared care camp. For more information, please contact the Inclusive Recreation Coordinator in your district.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/shared-care---west/77631,3,13,0,0,5,"Age at least 5 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:30 AM - 4:30 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,83038,8:30 AM - 4:30 PM
2024-07-08,2024-07-12,Skate Adventure,At least 8 but less than 13,Walter Baker Sports Centre,82830,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Planned out-trip during the week!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure/82830,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,88237,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skate Adventure,At least 8 but less than 13,Walter Baker Sports Centre,82825,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Planned out-trip during the week!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure/82825,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,88232,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,82832,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/82832,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,88239,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,82847,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/82847,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,88254,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,82904,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/82904,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,88311,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,82906,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/82906,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,88313,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,82907,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/82907,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,88314,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Skate Adventure and Swim,At least 8 but less than 13,Walter Baker Sports Centre,83475,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/83475,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,88882,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skate Adventure and Swim,At least 8 but less than 12,Nepean Sportsplex,80060,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/80060,24,12,0,0,8,"Age at least 8 yrs but less than 12 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,85467,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Skate Adventure and Swim,At least 6 but less than 8,Nepean Sportsplex,80055,"<div><div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Skates and a CSA-certified hockey helmet required. Swim time throughout the week and an out-trip!</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-adventure-and-swim/80055,24,8,0,0,6,"Age at least 6 yrs but less than 8 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,85462,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skate and Swim,At least 6 but less than 8,Nepean Sportsplex,78563,"<div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/78563,24,8,0,0,6,"Age at least 6 yrs but less than 8 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83970,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Skate and Swim,At least 8 but less than 12,Nepean Sportsplex,78564,"<div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/78564,24,12,0,0,8,"Age at least 8 yrs but less than 12 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,83971,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Skate and Swim,At least 6 but less than 8,Nepean Sportsplex,78565,"<div>Children learn basic skating skills in a fun, small group setting. Participants are grouped according to their age and skill level. Swim time throughout the week. Skates and a CSA-certified hockey helmet are required for all skaters. A full cage is highly recommended.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/skate-and-swim/78565,24,8,0,0,6,"Age at least 6 yrs but less than 8 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83972,8:00 AM - 5:00 PM
